SIRET;SIREN;NOMEN;NOMET;ETAT;CJ;SIEGE;PUB_PRIV;NATURE;DC;Libelle commune;DEP;REG;APET;A88;A17;EMPLOYEUR;Tranche d'effectif;latitude;longitude;result_label;result_score;result_score_next;result_type;result_id;result_housenumber;result_name;result_street;result_postcode;result_city;result_context;result_citycode;result_oldcitycode;result_oldcity;result_district;result_status
19610045700015;196100457;COLLEGE ARLETTE HEE-FERGANT;;1;7331;1;PUBLIC;1;61508;Vimoutiers;61;28;8531Z;85;OQ;1;de 11 à 49 salariés;48.926415;0.196359;Vimoutiers;0.39518272727272724;0.35876464646464645;municipality;61508;;Vimoutiers;;61120;Vimoutiers;61, Orne, Normandie;61508;;;;ok
19610050700017;196100507;LYCEE PROFESSIONNEL DES ANDAINES;;1;7331;1;PUBLIC;1;61168;La Fert‚ Mac‚;61;28;8532Z;85;OQ;1;de 11 à 49 salariés;49.050145;6.915638;Chemin de Fer 57510 Puttelange-aux-Lacs;0.1425336979969183;0.11756725055432372;street;57556_B051;;Chemin de Fer;Chemin de Fer;57510;Puttelange-aux-Lacs;57, Moselle, Grand Est;57556;;;;ok
19610051500010;196100515;COLLEGE RENE CASSIN;;1;7331;1;PUBLIC;1;61007;Athis-Val de Rouvre;61;28;8531Z;85;OQ;1;de 11 à 49 salariés;48.794774;-0.458812;Athis-Val de Rouvre;0.5980678378378378;0.47247181818181816;municipality;61007;;Athis-Val de Rouvre;;61100;Athis-Val de Rouvre;61, Orne, Normandie;61007;;;;ok
19610056400026;196100564;COLLEGE SAINT EXUPERY;;1;7331;1;PUBLIC;1;61001;Alen‡on;61;28;8531Z;85;OQ;1;de 11 à 49 salariés;50.737671;1.607681;Allée Prud Hon 62200 Boulogne-sur-Mer;0.19696105651105653;0.14753782369146004;street;62160_2852;;Allée Prud Hon;Allée Prud Hon;62200;Boulogne-sur-Mer;62, Pas-de-Calais, Hauts-de-France;62160;;;;ok
19610057200011;196100572;COLLEGE JEAN MONNET;;1;7331;1;PUBLIC;1;61169;Flers;61;28;8531Z;85;OQ;1;de 50 à 299 salariés;48.737426;-0.563453;Flers;0.3943203162055336;0.36211416927899687;municipality;61169;;Flers;;61100;Flers;61, Orne, Normandie;61169;;;;ok
19610739500010;196107395;COLLEGE FELIX LECLERC;;1;7331;1;PUBLIC;1;61230;Longny les Villages;61;28;8531Z;85;OQ;1;de 11 à 49 salariés;48.539858;0.785111;Longny les Villages;0.520806853146853;0.4542639393939394;municipality;61230;;Longny les Villages;;61290;Longny les Villages;61, Orne, Normandie;61230;;;;ok
19610740300012;196107403;COLLEGE PAUL HAREL;;1;7331;1;PUBLIC;1;61345;R‚malard en Perche;61;28;8531Z;85;OQ;1;de 11 à 49 salariés;48.571616;0.627986;Haies aux Malades 61190 Tourouvre au Perche;0.23667747474747472;0.22394518716577538;street;61491_B457;;Haies aux Malades;Haies aux Malades;61190;Tourouvre au Perche;61, Orne, Normandie;61491;61045;Bivilliers;;ok
19610745200019;196107452;COLLEGE MOLIERE;;1;7331;1;PUBLIC;1;61214;L'Aigle;61;28;8531Z;85;OQ;1;de 50 à 299 salariés;48.760561;0.613716;L'Aigle;0.33883393939393935;0.3288458288770053;municipality;61214;;L'Aigle;;61300;L'Aigle;61, Orne, Normandie;61214;;;;ok
19610790800010;196107908;ETS PUB LOCAL ENSEIGN FORM PROF AGRIC;;1;7331;1;PUBLIC;1;61464;S‚es;61;28;8532Z;85;OQ;1;de 50 à 299 salariés;45.655144;3.409017;Rue des réfugié.e.s Belges 63160 Fayet-le-Château;0.16651141414141413;0.14987895104895105;street;63157_0171;;Rue des réfugié.e.s Belges;Rue des réfugié.e.s Belges;63160;Fayet-le-Château;63, Puy-de-Dôme, Auvergne-Rhône-Alpes;63157;;;;ok
19610790800028;196107908;ETS PUB LOCAL ENSEIGN FORM PROF AGRIC;CENTRE FORMATION APPRENTIS;1;7331;0;PUBLIC;1;61464;S‚es;61;28;8532Z;85;OQ;1;de 11 à 49 salariés;45.655144;3.409017;Rue des réfugié.e.s Belges 63160 Fayet-le-Château;0.16651141414141413;0.14987895104895105;street;63157_0171;;Rue des réfugié.e.s Belges;Rue des réfugié.e.s Belges;63160;Fayet-le-Château;63, Puy-de-Dôme, Auvergne-Rhône-Alpes;63157;;;;ok
19610790800036;196107908;ETS PUB LOCAL ENSEIGN FORM PROF AGRIC;CENT FORM PROF PROMO AGRICOLE;1;7331;0;PUBLIC;1;61464;S‚es;61;28;8559A;85;OQ;1;de 11 à 49 salariés;45.655144;3.409017;Rue des réfugié.e.s Belges 63160 Fayet-le-Château;0.16651141414141413;0.14987895104895105;street;63157_0171;;Rue des réfugié.e.s Belges;Rue des réfugié.e.s Belges;63160;Fayet-le-Château;63, Puy-de-Dôme, Auvergne-Rhône-Alpes;63157;;;;ok
19610790800051;196107908;ETS PUB LOCAL ENSEIGN FORM PROF AGRIC;CENTRE EQUESTRE SAGIEN;1;7331;0;PUBLIC;1;61464;S‚es;61;28;8551Z;85;OQ;1;de 1 à 10 salariés;45.655144;3.409017;Rue des réfugié.e.s Belges 63160 Fayet-le-Château;0.16651141414141413;0.14987895104895105;street;63157_0171;;Rue des réfugié.e.s Belges;Rue des réfugié.e.s Belges;63160;Fayet-le-Château;63, Puy-de-Dôme, Auvergne-Rhône-Alpes;63157;;;;ok
19610790800069;196107908;ETS PUB LOCAL ENSEIGN FORM PROF AGRIC;LYCEE PROF AGRICOLE ALENCON;1;7331;0;PUBLIC;1;61001;Alen‡on;61;28;8532Z;85;OQ;1;de 11 à 49 salariés;50.737671;1.607681;Allée Prud Hon 62200 Boulogne-sur-Mer;0.16915813397129187;0.14753782369146004;street;62160_2852;;Allée Prud Hon;Allée Prud Hon;62200;Boulogne-sur-Mer;62, Pas-de-Calais, Hauts-de-France;62160;;;;ok
19610790800077;196107908;ETS PUB LOCAL ENSEIGN FORM PROF AGRIC;EXPLOITATION AGRICOLE;1;7331;0;PUBLIC;1;61464;S‚es;61;28;0141Z;1;AZ;1;de 1 à 10 salariés;45.655144;3.409017;Rue des réfugié.e.s Belges 63160 Fayet-le-Château;0.16651141414141413;0.14987895104895105;street;63157_0171;;Rue des réfugié.e.s Belges;Rue des réfugié.e.s Belges;63160;Fayet-le-Château;63, Puy-de-Dôme, Auvergne-Rhône-Alpes;63157;;;;ok
19610800500014;196108005;COLLEGE JACQUES BREL;;1;7331;0;PUBLIC;1;61168;La Fert‚ Mac‚;61;28;8531Z;85;OQ;1;de 1 à 10 salariés;49.050145;6.915638;Chemin de Fer 57510 Puttelange-aux-Lacs;0.1425336979969183;0.11756725055432372;street;57556_B051;;Chemin de Fer;Chemin de Fer;57510;Puttelange-aux-Lacs;57, Moselle, Grand Est;57556;;;;ok
19610800500022;196108005;COLLEGE JACQUES BREL;;1;7331;1;PUBLIC;1;61168;La Fert‚ Mac‚;61;28;8531Z;85;OQ;1;de 11 à 49 salariés;49.050145;6.915638;Chemin de Fer 57510 Puttelange-aux-Lacs;0.1425336979969183;0.11756725055432372;street;57556_B051;;Chemin de Fer;Chemin de Fer;57510;Puttelange-aux-Lacs;57, Moselle, Grand Est;57556;;;;ok
19610918500013;196109185;COLLEGE HONORE DE BALZAC;;1;7331;1;PUBLIC;1;61001;Alen‡on;61;28;8531Z;85;OQ;1;de 50 à 299 salariés;50.737671;1.607681;Allée Prud Hon 62200 Boulogne-sur-Mer;0.16915813397129187;0.14753782369146004;street;62160_2852;;Allée Prud Hon;Allée Prud Hon;62200;Boulogne-sur-Mer;62, Pas-de-Calais, Hauts-de-France;62160;;;;ok
19610958100013;196109581;COLLEGE JEAN MOULIN;;1;7331;1;PUBLIC;1;61181;Gac‚;61;28;8531Z;85;OQ;1;de 11 à 49 salariés;48.823872;0.170242;Le Tac 61310 Gouffern en Auge;0.25367272727272727;;street;61474_wypjai;;Le Tac;Le Tac;61310;Gouffern en Auge;61, Orne, Normandie;61474;61477;Survie;;ok
19610959900015;196109599;COLLEGE YVES MONTAND;;1;7331;1;PUBLIC;1;61484;Val-au-Perche;61;28;8531Z;85;OQ;1;de 11 à 49 salariés;48.287849;0.70313;Val-au-Perche;0.44520859504132226;0.39089057851239667;municipality;61484;;Val-au-Perche;;61260;Val-au-Perche;61, Orne, Normandie;61484;;;;ok
19610970600016;196109706;COLLEGE JACQUES PREVERT;;1;7331;1;PUBLIC;1;61145;Domfront en Poiraie;61;28;8531Z;85;OQ;1;de 11 à 49 salariés;48.580927;-0.655306;Domfront en Poiraie;0.5592257894736842;0.48516878787878787;municipality;61145;;Domfront en Poiraie;;61700;Domfront en Poiraie;61, Orne, Normandie;61145;;;;ok
19610996100017;196109961;ETS REG ENS ADAPTE PIERRE MENDES-FRANC;;1;7331;1;PUBLIC;1;61168;La Fert‚ Mac‚;61;28;8532Z;85;OQ;1;de 11 à 49 salariés;49.050145;6.915638;Chemin de Fer 57510 Puttelange-aux-Lacs;0.1425336979969183;0.11756725055432372;street;57556_B051;;Chemin de Fer;Chemin de Fer;57510;Puttelange-aux-Lacs;57, Moselle, Grand Est;57556;;;;ok
19611022500014;196110225;COLLEGE JEAN ROSTAND;;1;7331;1;PUBLIC;1;61006;Argentan;61;28;8531Z;85;OQ;1;de 50 à 299 salariés;48.441447;0.087588;Rue d'Argentan 61000 Alençon;0.40402636363636363;0.3902372727272727;street;61001_0130;;Rue d'Argentan;Rue d'Argentan;61000;Alençon;61, Orne, Normandie;61001;;;;ok
19611023300018;196110233;COLLEGE FRANCOIS TRUFFAUT;;1;7331;1;PUBLIC;1;61006;Argentan;61;28;8531Z;85;OQ;1;de 11 à 49 salariés;48.441447;0.087588;Rue d'Argentan 61000 Alençon;0.40402636363636363;0.3902372727272727;street;61001_0130;;Rue d'Argentan;Rue d'Argentan;61000;Alençon;61, Orne, Normandie;61001;;;;ok
19611024100011;196110241;COLLEGE DU HOULME;;1;7331;1;PUBLIC;1;61063;Briouze;61;28;8531Z;85;OQ;1;de 11 à 49 salariés;48.793038;-0.354045;Route de Briouze 61210 Putanges-le-Lac;0.3394476470588235;0.3313175757575757;street;61339_0220;;Route de Briouze;Route de Briouze;61210;Putanges-le-Lac;61, Orne, Normandie;61339;61106;Chênedouit;;ok
19611025800015;196110258;COLLEGE RENE GOSCINNY;;1;7331;1;PUBLIC;1;61075;Ceauc‚;61;28;8531Z;85;OQ;1;de 11 à 49 salariés;43.592584;1.488656;Autoroute 61 31100 Toulouse;0.25665;0.214885974025974;locality;31555_4achfw;;Autoroute 61;;31100;Toulouse;31, Haute-Garonne, Occitanie;31555;;;;ok
19611026600026;196110266;COLLEGE LOUISE MICHEL;;1;7331;1;PUBLIC;1;61001;Alen‡on;61;28;8531Z;85;OQ;1;de 11 à 49 salariés;50.737671;1.607681;Allée Prud Hon 62200 Boulogne-sur-Mer;0.16915813397129187;0.14753782369146004;street;62160_2852;;Allée Prud Hon;Allée Prud Hon;62200;Boulogne-sur-Mer;62, Pas-de-Calais, Hauts-de-France;62160;;;;ok
19611148800017;196111488;LYCEE POLYVALENT JEAN MONNET;;1;7331;1;PUBLIC;1;61293;Mortagne-au-Perche;61;28;8531Z;85;OQ;1;de 50 à 299 salariés;48.520689;0.560368;Mortagne-au-Perche;0.5483968796068796;0.475762479338843;municipality;61293;;Mortagne-au-Perche;;61400;Mortagne-au-Perche;61, Orne, Normandie;61293;;;;ok
19611156100011;196111561;COLLEGE FRANCOISE DOLTO;;1;7331;1;PUBLIC;1;61214;L'Aigle;61;28;8531Z;85;OQ;1;de 11 à 49 salariés;48.651812;0.673094;Route de l’Aigle 61190 Irai;0.365306694214876;0.34701727272727273;street;61208_0002;;Route de l’Aigle;Route de l’Aigle;61190;Irai;61, Orne, Normandie;61208;;;;ok
19611157900013;196111579;LYCEE PROFESSIONNEL MARECHAL LECLERC;;1;7331;1;PUBLIC;1;61001;Alen‡on;61;28;;;;0;0 salarié;50.737671;1.607681;Allée Prud Hon 62200 Boulogne-sur-Mer;0.16915813397129187;0.14753782369146004;street;62160_2852;;Allée Prud Hon;Allée Prud Hon;62200;Boulogne-sur-Mer;62, Pas-de-Calais, Hauts-de-France;62160;;;;ok
19752905000191;197529050;CENTRE NAT D'ENSEIGNEMENT A DISTANCE;CNED SITE DE ROUEN;1;7384;0;PUBLIC;1;76451;Mont-Saint-Aignan;76;28;8559B;85;OQ;1;de 50 à 299 salariés;49.467092;1.081654;Mont-Saint-Aignan;0.5067813759213758;0.46995158102766793;municipality;76451;;Mont-Saint-Aignan;;76130;Mont-Saint-Aignan;76, Seine-Maritime, Normandie;76451;;;;ok
19753471200173;197534712;CONSERVATOIRE NATIONAL ARTS METIERS;CTRE REGIO ASS ANNEXE CTRE DE SACLAY;1;7383;0;PUBLIC;1;50129;Cherbourg-en-Cotentin;50;28;8542Z;85;OQ;1;de 11 à 49 salariés;49.634418;-1.626864;Cherbourg-en-Cotentin;0.591650909090909;0.4811524675324675;municipality;50129;;Cherbourg-en-Cotentin;;50470;Cherbourg-en-Cotentin;50, Manche, Normandie;50129;;;;ok
19760004200018;197600042;COLLEGE GUY DE MAUPASSANT;;1;7331;1;PUBLIC;1;76051;Bacqueville-en-Caux;76;28;8531Z;85;OQ;1;de 11 à 49 salariés;49.793665;1.002384;Bacqueville-en-Caux;0.5556548803827751;0.45766484848484845;municipality;76051;;Bacqueville-en-Caux;;76730;Bacqueville-en-Caux;76, Seine-Maritime, Normandie;76051;;;;ok
19760005900012;197600059;LYCEE ENS GEN TECHNOLOG THOMAS CORNEIL;;1;7331;1;PUBLIC;1;76057;Barentin;76;28;8531Z;85;OQ;1;de 50 à 299 salariés;49.544169;0.949823;Barentin;0.4081612794612794;0.37316851239669424;municipality;76057;;Barentin;;76360;Barentin;76, Seine-Maritime, Normandie;76057;;;;ok
19760007500018;197600075;LYCEE PROFESSIONNEL F.A. BARTHOLDI;;1;7331;1;PUBLIC;1;76057;Barentin;76;28;8532Z;85;OQ;1;de 50 à 299 salariés;49.544169;0.949823;Barentin;0.4081612794612794;0.37316851239669424;municipality;76057;;Barentin;;76360;Barentin;76, Seine-Maritime, Normandie;76057;;;;ok
19760009100015;197600091;COLLEGE DU CAMPIGNY;;1;7331;1;PUBLIC;1;76101;Blangy-sur-Bresle;76;28;8531Z;85;OQ;1;de 11 à 49 salariés;49.92377;1.626011;Blangy-sur-Bresle;0.4980513759213759;0.43646509881422924;municipality;76101;;Blangy-sur-Bresle;;76340;Blangy-sur-Bresle;76, Seine-Maritime, Normandie;76101;;;;ok
19760010900015;197600109;COLLEGE EMILE VERHAEREN;;1;7331;1;PUBLIC;1;76103;Bonsecours;76;28;8531Z;85;OQ;1;de 11 à 49 salariés;49.431533;1.109731;Route de Bonsecours 76000 Rouen;0.44597515151515155;0.3985281818181818;street;76540_1040;;Route de Bonsecours;Route de Bonsecours;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
19760013300015;197600133;LYCEE PROFESSIONNEL PIERRE MARIE CURIE;;1;7331;1;PUBLIC;1;76114;Bolbec;76;28;8532Z;85;OQ;1;de 50 à 299 salariés;49.575224;0.483302;Bolbec;0.31724846153846153;0.28647716577540105;municipality;76114;;Bolbec;;76210;Bolbec;76, Seine-Maritime, Normandie;76114;;;;ok
19760017400019;197600174;COLLEGE LE CEDRE;;1;7331;1;PUBLIC;1;76157;Canteleu;76;28;8531Z;85;OQ;1;de 50 à 299 salariés;49.480504;0.60607;Canteleu 76330 Saint-Maurice-d'Ételan;0.4033140067340067;0.36301441558441555;street;76622_a7x0j8;;Canteleu;Canteleu;76330;Saint-Maurice-d'Ételan;76, Seine-Maritime, Normandie;76622;;;;ok
19760021600018;197600216;COLLEGE EMILE CHARTIER;;1;7331;1;PUBLIC;1;76212;Darn‚tal;76;28;8531Z;85;OQ;1;de 50 à 299 salariés;43.590679;1.431788;Rue Darnes 31300 Toulouse;0.22737235294117644;0.21514454545454545;street;31555_2500;;Rue Darnes;Rue Darnes;31300;Toulouse;31, Haute-Garonne, Occitanie;31555;;;;ok
19760022400012;197600224;LYCEE PROFESSIONNEL BERNARD PALISSY;;1;7331;1;PUBLIC;1;76410;Maromme;76;28;8532Z;85;OQ;1;de 50 à 299 salariés;49.472239;1.063146;Route de Maromme 76960 Notre-Dame-de-Bondeville;0.3429649197860962;0.3402721212121212;street;76474_0430;;Route de Maromme;Route de Maromme;76960;Notre-Dame-de-Bondeville;76, Seine-Maritime, Normandie;76474;;;;ok
19760023200015;197600232;LYCEE GENERAL TECHNOLOGIQUE JEHAN ANGO;;1;7331;1;PUBLIC;1;76217;Dieppe;76;28;8531Z;85;OQ;1;de 50 à 299 salariés;49.458745;1.129108;Allee Dieppe 76000 Rouen;0.397762131661442;0.3688390909090909;street;76540_2475;;Allee Dieppe;Allee Dieppe;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
19760024000034;197600240;LYCEE PROFESSIONNEL EMULATION DIEPPOIS;;1;7331;1;PUBLIC;1;76217;Dieppe;76;28;8532Z;85;OQ;1;de 50 à 299 salariés;49.458745;1.129108;Allee Dieppe 76000 Rouen;0.397762131661442;0.3688390909090909;street;76540_2475;;Allee Dieppe;Allee Dieppe;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
19760024000059;197600240;LYCEE PROFESSIONNEL EMULATION DIEPPOIS;;1;7331;0;PUBLIC;1;76217;Dieppe;76;28;8559A;85;OQ;1;de 1 à 10 salariés;49.458745;1.129108;Allee Dieppe 76000 Rouen;0.397762131661442;0.3688390909090909;street;76540_2475;;Allee Dieppe;Allee Dieppe;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
19760026500015;197600265;COLLEGE CLAUDE DELVINCOURT;;1;7331;1;PUBLIC;1;76217;Dieppe;76;28;8531Z;85;OQ;1;de 50 à 299 salariés;49.458745;1.129108;Allee Dieppe 76000 Rouen;0.397762131661442;0.3891487878787878;street;76540_2475;;Allee Dieppe;Allee Dieppe;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
19760029900014;197600299;LYCEE ENS GEN TECHNOLOGIQ ANDRE MAUROI;;1;7331;1;PUBLIC;1;76231;Elbeuf;76;28;8531Z;85;OQ;1;de 50 à 299 salariés;49.426348;1.083213;Rue d'Elbeuf 76100 Rouen;0.37442121212121204;0.3663063636363636;street;76540_2900;;Rue d'Elbeuf;Rue d'Elbeuf;76100;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
19760030700015;197600307;LYCEE POLYVALENT FERDINAND BUISSON;;1;7331;1;PUBLIC;1;76231;Elbeuf;76;28;8531Z;85;OQ;1;de 50 à 299 salariés;49.426348;1.083213;Rue d'Elbeuf 76100 Rouen;0.37442121212121204;0.3663063636363636;street;76540_2900;;Rue d'Elbeuf;Rue d'Elbeuf;76100;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
19760030700049;197600307;LYCEE POLYVALENT FERDINAND BUISSON;GRETA ELBEUF VALLEE DE SEINE;1;7331;0;PUBLIC;1;76231;Elbeuf;76;28;8559A;85;OQ;0;0 salarié;49.426348;1.083213;Rue d'Elbeuf 76100 Rouen;0.37442121212121204;0.3663063636363636;street;76540_2900;;Rue d'Elbeuf;Rue d'Elbeuf;76100;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
19760032300020;197600323;LPO LYCEE DES METIERS MICHEL ANGUIER;;1;7331;1;PUBLIC;1;76255;Eu;76;28;8531Z;85;OQ;1;de 50 à 299 salariés;50.04029;1.423036;Eu;0.25147112554112555;0.2406706493506493;municipality;76255;;Eu;;76260;Eu;76, Seine-Maritime, Normandie;76255;;;;ok
