nombre;sexe;annee;prenoms;nombre_total_cumule
16;M;2017;Ilan;16
17;F;2021;Leyna;17
15;F;2013;Elya;15
5;M;2020;Dante;5
7;M;2021;Yannis;7
6;M;2014;Jonah;6
6;M;2016;Mahdi;6
27;M;2014;Emile;27
72;M;2016;Marius;72
7;F;2014;Joana;7
10;F;2010;Milena;10
49;F;2005;Eden;59
24;M;2012;Kevin;24
5;F;2015;Cassiopée;5
6;F;2004;Sylvia;6
27;F;2015;Mélissa;27
115;F;2017;Iris;115
16;M;2021;Virgile;16
41;F;2013;Emilie;41
5;M;2020;Jérémy;5
6;F;2021;Alima;6
43;M;2014;Kaïs;43
13;M;2016;Mahé;13
24;M;2014;Ernest;24
9;M;2016;Marley;9
7;M;2014;Kenzy;7
16;M;2010;Mohammed;16
5;F;2005;Éloïse;5
5;M;2012;Léo-Paul;5
133;F;2015;Charlotte;133
52;M;2004;Thibault;52
6;F;2015;Naelle;6
10;F;2017;Jannah;10
12;F;2021;Léopoldine;12
12;F;2013;Emmanuelle;12
5;M;2020;Jude;5
6;F;2021;Eliza;6
9;M;2014;Khalil;9
29;F;2016;Manel;29
9;F;2014;Ernestine;9
5;F;2016;Marylou;5
16;M;2014;Kevin;16
7;M;2010;Moustafa;7
11;M;2005;Elyes;11
34;M;2012;Léopold;34
6;M;2015;Charly;6
23;M;2004;Youssef;23
5;F;2015;Naïa;5
5;M;2017;Jayson;5
12;F;2021;Théodora;12
94;F;2013;Eva;94
5;M;2020;Mohamed-Lamine;5
6;F;2021;Perrine;6
44;F;2014;Lana;44
13;F;2016;Marguerite;13
5;M;2014;Éthan;5
8;M;2016;Mattéo;8
11;F;2014;Khadidja;11
26;F;2010;Naomi;26
5;F;2005;Fatimata;5
54;F;2012;Lila;54
6;F;2015;Christine;6
5;F;2004;Ysée;5
14;F;2015;Ninon;14
5;M;2017;Kalilou;5
12;M;2021;Zachary;12
9;F;2013;Éva;9
5;M;2020;Zack;5
6;M;2021;Abdullah;6
11;F;2014;Laure;11
21;M;2016;Mathéo;21
8;F;2014;Éva;8
5;F;2016;Meryem;5
6;M;2014;Killian;6
6;M;2010;Nil;6
18;F;2005;Flora;18
9;M;2012;Lior;9
23;F;2015;Clémentine;23
11;M;2004;Zacharie;11
5;F;2015;Noélia;5
6;M;2017;Kays;6
11;M;2021;Otto;11
8;F;2013;Héléna;8
5;F;2020;Asmaa;5
6;M;2021;Arthus;6
6;M;2014;Leandro;6
27;M;2016;Matteo;27
6;M;2014;Evann;6
9;M;2016;Morgan;9
12;M;2014;Lamine;12
7;M;2010;Nolhan;7
5;M;2005;Grégory;5
6;F;2012;Lorraine;6
59;F;2015;Diane;59
13;F;2005;Aïssata;13
21;F;2015;Olympe;21
19;F;2017;Lara;19
10;F;2021;Hadja;10
5;F;2013;Hélèna;5
5;F;2020;Beya;5
6;M;2021;Elian;6
9;F;2014;Lia;9
157;M;2016;Maxime;157
6;F;2014;Eya;6
140;M;2016;Noah;140
7;F;2014;Leia;7
17;F;2010;Prune;17
42;M;2005;Ilan;42
5;M;2012;Mahdi;5
9;F;2015;Domitille;9
31;F;2005;Amandine;31
14;M;2015;Oumar;14
25;F;2017;Lena;25
10;F;2021;Lia;10
52;F;2013;Ines;52
5;F;2020;Bonnie;5
6;M;2021;Jérémie;6
38;F;2014;Lily;38
24;F;2016;Mélina;24
33;M;2014;Georges;33
8;F;2016;Nola;8
51;M;2014;Léonard;51
14;M;2010;Rémy;14
6;F;2005;Imene;6
24;F;2012;Maïssa;24
30;F;2015;Élisa;30
7;F;2005;Ambrine;7
29;F;2015;Pia;29
122;M;2017;Liam;122
10;M;2021;Alessio;10
7;F;2013;Isis;7
5;F;2020;Félicie;5
6;M;2021;Riyad;6
12;M;2014;Lino;12
6;F;2016;Melody;6
7;M;2014;Harry;7
10;M;2016;Orso;10
108;M;2014;Liam;108
26;M;2010;Sasha;26
5;F;2005;Inaya;5
8;F;2012;Malika;8
5;F;2015;Émie;5
23;F;2005;Andréa;34
7;M;2015;Richard;7
6;F;2017;Lily-Rose;6
9;M;2021;Jack;9
15;M;2013;Jaden;15
5;F;2020;Hanae;5
5;F;2021;Djelika;5
74;F;2014;Lisa;74
10;M;2016;Mohamed-Amine;10
5;F;2014;Henriette;5
20;M;2016;Oumar;20
13;F;2014;Linda;13
16;F;2010;Serena;16
7;M;2005;Jarod;7
5;F;2012;Martha;5
5;M;2015;Eneko;5
10;M;2005;Angelo;10
6;M;2015;Ron;6
15;F;2017;Line;15
9;M;2021;Jassim;9
6;M;2013;Lilian;6
5;F;2020;Nell;5
5;F;2021;Léah;5
19;M;2014;Loïc;19
14;F;2016;Mona;14
24;M;2014;Ibrahima;24
6;F;2016;Rahma;6
5;F;2014;Loïs;5
5;M;2010;Séverin;5
8;M;2005;Joaquim;8
37;M;2012;Mathéo;37
27;M;2015;Esteban;27
35;F;2005;Céleste;35
14;F;2015;Rosalie;14
33;F;2017;Manel;33
9;M;2021;Yann;9
5;F;2013;Lilwenn;5
5;F;2020;Orlane;5
5;F;2021;Morgane;5
87;F;2014;Lou;100
5;F;2016;Nada;5
5;M;2014;Iliane;5
5;M;2016;Robert;5
5;F;2014;Lyla;5
49;F;2010;Suzanne;49
19;F;2005;Judith;19
14;F;2012;Mayssa;14
5;M;2015;Fahd;5
215;F;2005;Clara;215
6;F;2015;Saja;6
6;M;2017;Mani;6
8;F;2021;Tessa;8
9;M;2013;Lisandro;9
5;F;2020;Ramatoulaye;5
5;F;2021;Ruby;5
5;F;2014;Louann;5
101;F;2016;Nina;101
17;M;2014;Ismaïl;17
6;F;2016;Shaïna;6
10;M;2014;Marlon;10
5;F;2010;Sylia;5
14;M;2005;Justin;14
6;M;2012;Melchior;6
10;F;2015;Fanny;10
10;F;2005;Déborah;10
12;M;2015;Sandro;12
78;M;2017;Marius;78
8;M;2021;Adriel;8
22;F;2013;Lison;22
5;F;2020;Rokia;5
5;F;2021;Sohane;5
22;F;2014;Maïa;22
33;F;2016;Nora;33
5;M;2014;Jarod;5
37;F;2016;Sophie;37
5;F;2014;Marta;5
13;F;2010;Théa;13
5;F;2005;Khadidja;5
21;M;2012;Nassim;21
11;F;2015;Flora;11
5;M;2005;Diogo;5
33;F;2015;Sirine;33
5;M;2017;Matei;5
7;F;2021;Abigaël;7
9;F;2013;Lou-Ann;9
5;F;2020;Sia;5
5;M;2021;Boubou;5
13;M;2014;Marcus;13
6;F;2016;Noura;6
10;F;2014;Joanna;10
7;M;2016;Tidiane;7
8;M;2014;Matéo;8
11;M;2010;Théophane;11
8;F;2005;Klara;8
12;F;2012;Nell;12
12;F;2015;Gaïa;12
8;F;2005;Domitille;8
17;M;2015;Swann;17
7;F;2017;Mathilda;7
7;F;2021;Camila;7
17;F;2013;Louison;23
152;M;2021;Lucas;152
5;M;2021;Honoré;5
39;F;2014;Maryam;39
8;F;2016;Philomène;8
15;M;2014;Jonas;15
9;M;2016;Tim;9
33;M;2014;Mathias;33
9;M;2010;Xavier;9
9;F;2005;Laëtitia;9
5;F;2012;Nélya;5
6;M;2015;Gautier;6
7;F;2005;Erika;7
6;F;2015;Tal;6
87;M;2017;Mathis;87
7;F;2021;Layla;7
11;M;2013;Louka;11
125;F;2021;Romy;125
8;F;2019;Basma;8
11;F;2014;Mathilda;11
5;M;2016;Ramy;5
5;M;2014;Joud;5
19;F;2016;Valentina;19
6;F;2014;Mayar;6
12;M;2010;Yohann;12
63;F;2005;Léna;63
19;F;2012;Ninon;19
5;M;2015;Idrissa;5
35;M;2005;Esteban;35
134;F;2015;Victoria;134
8;F;2017;Matilda;8
7;M;2021;Malek;7
7;F;2013;Lucia;7
115;F;2021;Lina;115
8;F;2019;Miral;8
17;F;2014;Meriem;17
5;M;2016;Raoul;5
8;F;2014;Joy;8
6;M;2016;Yacouba;6
5;F;2014;Melissa;5
6;F;2011;Abigail;6
28;F;2005;Lily;28
5;M;2012;Nizar;5
6;M;2015;Ilias;6
38;F;2005;Estelle;38
19;M;2015;Yann;19
109;M;2017;Maxime;109
7;M;2021;Silas;7
91;F;2013;Lucie;91
104;M;2021;Ismaël;104
8;F;2019;Swann;8
5;M;2014;Nathaël;5
46;F;2016;Roxane;46
77;F;2014;Julia;77
8;F;2016;Yaëlle;8
103;F;2014;Mila;103
43;M;2011;Achille;43
11;M;2005;Lior;11
23;M;2012;Pablo;23
5;F;2015;Ilina;5
124;M;2005;Ethan;124
6;F;2015;Zoe;6
23;M;2017;Mehdi;23
6;F;2021;Cassie;6
7;F;2013;Lucille;7
100;M;2021;Auguste;100
7;M;2019;George;7
5;F;2014;Olga;5
8;F;2016;Sabrina;8
5;F;2014;Juliana;5
7;M;2016;Yahya;7
8;M;2014;Mohamed-Amine;8
9;M;2011;Aïdan;9
7;M;2005;Loris;7
6;M;2012;Patrick;6
5;F;2015;Iman;5
6;M;2005;Francis;6
15;M;2016;Adel;15
10;F;2017;Melody;10
6;F;2021;Claudia;6
7;M;2013;Lukas;7
60;M;2021;Ilyan;60
7;F;2019;Éline;7
5;F;2014;Rokya;5
138;M;2016;Sacha;138
13;F;2014;Lea;13
27;M;2016;Yann;27
10;M;2014;Morgan;10
5;M;2011;Akram;5
197;M;2005;Lucas;197
23;F;2012;Pia;23
6;M;2015;Islam;6
67;F;2005;Gabrielle;67
17;F;2016;Adélaïde;17
8;M;2017;Menahem;8
6;F;2021;Daria;6
5;M;2013;Lyes;5
59;M;2021;Thomas;59
6;M;2019;Alessio;6
33;F;2014;Selma;33
52;F;2016;Salomé;52
7;M;2014;Levi;7
7;M;2016;Yohan;7
13;M;2014;Mouhamed;13
9;M;2011;Albert;9
40;F;2005;Lucile;40
22;M;2012;Rayane;22
7;M;2015;Issam;7
5;M;2005;George;5
5;M;2016;Ahmad;5
6;F;2017;Milla;6
6;F;2021;Hermine;6
75;F;2013;Marie;75
49;M;2021;Solal;49
5;M;2019;Adonis;5
5;F;2014;Shaïna;5
40;M;2016;Samy;40
13;M;2014;Lior;13
116;M;2017;Aaron;116
25;M;2014;Nathanaël;25
11;M;2011;Alessio;11
8;F;2005;Maëva;8
6;M;2012;Silas;6
205;M;2015;Jules;205
8;M;2005;Gianni;8
6;M;2016;Aïssa;6
57;M;2017;Noam;57
6;F;2021;Solveig;6
9;F;2013;Marilou;9
44;F;2021;Hannah;44
5;M;2019;Artur;5
5;F;2014;Sharon;5
8;M;2016;Selyan;8
11;M;2014;Mahamadou;11
6;F;2017;Aglaé;6
9;F;2014;Nawel;9
18;M;2011;Amadou;18
38;M;2005;Malo;38
44;F;2012;Sophia;44
98;F;2015;Julia;98
5;M;2005;Hakim;5
5;F;2016;Aleksandra;5
24;F;2017;Océane;24
6;M;2021;Hélios;6
9;F;2013;Marine;9
41;F;2021;Fatima;41
5;F;2019;Ayleen;5
27;F;2014;Tess;27
10;F;2016;Solveig;10
47;M;2014;Mamadou;47
5;F;2017;Aissata;5
13;M;2014;Nelson;13
23;M;2011;Anas;23
8;M;2005;Marcel;8
8;M;2012;Théotime;8
15;M;2015;Kenzo;15
7;F;2005;Helena;7
7;M;2016;Alexander;7
8;M;2017;Oren;8
6;M;2021;Sébastien;6
21;M;2013;Matthias;21
40;F;2021;Lisa;40
5;F;2019;Aylin;5
45;M;2015;Achille;45
5;F;2016;Soukaïna;5
26;F;2014;Manel;26
17;M;2017;Amadou;17
11;F;2014;Nelya;11
132;F;2011;Anna;132
5;F;2005;Mariame;5
27;M;2012;Timéo;27
22;F;2015;Khadija;22
6;M;2005;Henry;6
27;M;2016;Amaury;27
10;F;2017;Oumou;10
5;F;2021;Alizée;5
29;M;2013;Max;29
37;F;2021;Alya;37
5;F;2019;Erika;5
8;F;2015;Ada;8
7;M;2016;Soulayman;7
109;F;2014;Margaux;109
22;F;2017;Andréa;30
66;M;2014;Nolan;66
7;F;2011;Annaëlle;7
5;F;2005;Marjane;5
7;M;2012;Yasser;7
14;F;2015;Léane;14
7;M;2005;Hicham;7
15;F;2016;Amélie;15
7;M;2017;Philippe;7
5;F;2021;Ashley;5
5;F;2013;Mayane;5
34;M;2021;Émile;34
5;F;2019;Hope;5
13;F;2015;Alba;13
33;M;2016;Stanislas;33
85;F;2014;Maya;85
5;M;2017;Aron;5
20;M;2014;Ryan;20
6;M;2011;Aris;6
85;M;2005;Mathieu;85
7;M;2012;Yoann;7
8;F;2015;Léopoldine;8
5;F;2005;India;5
5;M;2016;Anass;5
12;F;2017;Prune;12
5;F;2021;Djenna;5
42;M;2013;Moussa;42
27;M;2021;Lazare;27
5;F;2019;Ilina;5
8;M;2015;Alphonse;8
5;F;2016;Tasnim;5
15;F;2014;Maylis;15
29;M;2017;Aurélien;29
5;F;2014;Taïna;5
5;F;2011;Armelle;5
5;F;2005;Melina;5
32;F;2012;Zélie;32
7;F;2015;Leya;7
13;M;2005;Ivan;13
14;F;2016;Angèle;14
5;M;2017;Ron;5
5;F;2021;Esma;5
9;F;2013;Nada;9
27;M;2021;Rafael;27
5;F;2019;Keren;5
8;F;2015;Anaelle;8
5;M;2016;Théotime;5
35;F;2014;Mélissa;35
6;F;2017;Ayla;6
11;F;2014;Tal;11
7;M;2011;Aubin;7
29;M;2005;Noa;29
57;M;2013;Abel;57
6;F;2015;Linda;6
8;M;2005;Jawad;8
6;M;2016;Artus;6
12;M;2017;Salim;12
5;F;2021;Kimia;5
46;M;2013;Nicolas;46
24;F;2021;Esther;24
114;M;2020;Jules;114
9;F;2015;Anissa;9
55;M;2016;William;55
7;F;2014;Nathalie;7
19;F;2017;Cassandre;19
13;F;2014;Tessa;13
20;F;2011;Brune;20
43;F;2005;Olivia;43
5;M;2013;Abraham;5
12;F;2015;Lucy;12
58;M;2005;Jean;58
5;F;2016;Audrey;5
10;M;2017;Samba;10
5;F;2021;Maimouna;5
5;F;2013;Nicole;5
24;M;2021;Ruben;24
102;M;2020;Samuel;102
9;M;2015;Aron;9
5;M;2016;Yusuf;5
5;F;2014;Noah;121
55;F;2017;Céleste;55
10;M;2014;Thiago;10
5;F;2011;Camila;5
9;F;2005;Rahma;9
11;F;2013;Aïssatou;11
38;F;2015;Luna;38
6;M;2005;Joris;6
21;F;2016;Bianca;21
16;M;2017;Saul;16
5;F;2021;Maud;5
19;F;2013;Oumou;19
23;F;2021;Lison;23
98;M;2020;Oscar;98
246;M;2015;Arthur;246
7;F;2016;Zayneb;7
10;F;2014;Noor;10
5;F;2017;Clarisse;5
208;M;2014;Victor;208
21;M;2011;Charlie;21
7;M;2005;Raphael;7
17;M;2013;Albert;17
9;F;2015;Lyana;9
15;F;2005;Kelly;15
7;F;2016;Binta;7
5;F;2017;Shira;5
5;M;2021;Cosme;5
16;M;2013;Raphael;16
23;M;2021;Edouard;23
83;F;2020;Ava;83
6;F;2015;Avital;6
8;M;2017;Aden;8
85;F;2014;Pauline;85
12;F;2017;Cléophée;12
36;F;2014;Violette;36
5;F;2011;Charlize;5
5;F;2005;Safia;5
38;F;2013;Aminata;38
63;F;2015;Madeleine;63
5;F;2005;Lahna;5
5;F;2016;Camilia;5
9;F;2017;Tasnime;9
5;M;2021;Dayan;5
5;M;2013;Richard;5
21;F;2021;Amélia;21
57;M;2020;Ali;57
8;M;2015;Aymeric;8
9;M;2017;Albert;9
19;M;2014;Philippe;19
5;F;2017;Clotilde;5
5;M;2014;Yannick;5
5;F;2011;Cosima;5
39;M;2005;Samy;39
5;F;2013;Anita;5
10;F;2015;Maelys;10
7;F;2005;Léonore;7
21;F;2016;Claire;21
5;M;2017;Tidjane;5
5;M;2021;Melvil;5
5;M;2013;Rodrigo;5
21;M;2021;Ilyas;21
51;F;2020;Alicia;51
10;M;2015;Boubacar;10
8;F;2017;Alexia;8
23;F;2014;Raphaëlle;23
66;F;2017;Constance;66
7;M;2014;Yannis;7
12;M;2011;Dan;12
16;F;2005;Sandra;16
16;F;2013;Audrey;16
11;F;2015;Maïmouna;11
36;F;2005;Lilou;36
15;F;2016;Clotilde;15
5;M;2017;Ugo;5
8;F;2019;Lucy;8
42;F;2013;Roxane;42
20;F;2021;Adélaïde;20
50;F;2020;Anaïs;50
14;F;2015;Charline;14
40;M;2017;Amine;40
20;M;2014;Rayane;20
7;F;2017;Dalya;7
15;M;2014;Zacharie;15
8;M;2011;Émile;8
10;M;2005;Sekou;10
5;F;2013;Balkis;5
37;M;2015;Marcel;37
7;M;2005;Loan;7
38;F;2016;Daphné;38
6;M;2017;Yani;6
7;M;2019;Ilyès;7
10;M;2013;Sean;10
19;M;2021;Amaury;19
47;M;2020;Baptiste;47
9;F;2015;Cléophée;9
11;F;2017;Amy;11
62;M;2014;Robin;62
39;M;2017;Edgar;39
35;F;2014;Zélie;35
20;F;2011;Emy;20
5;F;2005;Seynabou;5
89;M;2013;Baptiste;89
99;F;2015;Margaux;99
8;F;2005;Lucia;8
25;M;2016;Djibril;25
7;F;2017;Yousra;7
7;F;2019;Élisa;7
8;F;2013;Séréna;8
19;M;2021;Souleymane;19
40;M;2020;Vadim;40
7;F;2015;Diana;7
25;F;2017;Ana;25
5;M;2014;Salem;5
65;M;2017;Elias;65
10;M;2015;Aboubakar;10
5;M;2011;Eytan;5
49;F;2005;Sofia;49
17;F;2013;Camélia;17
15;F;2015;Marguerite;15
29;F;2005;Madeleine;29
8;F;2016;Élina;8
6;F;2017;Zeynab;6
7;F;2019;Matilde;7
112;F;2013;Sofia;112
18;F;2021;Anastasia;18
39;M;2020;Anatole;39
17;M;2015;Dimitri;17
8;M;2017;Aubin;8
5;F;2014;Sydney;5
5;M;2017;Éthan;5
7;M;2015;Aimé;7
22;F;2011;Fanta;22
9;F;2005;Soraya;9
5;F;2013;Cloé;5
30;M;2015;Marin;30
15;M;2005;Mahamadou;15
13;F;2016;Eline;13
51;M;2018;Achille;51
6;M;2019;Aharon;6
9;F;2013;Vanessa;9
17;M;2021;Lorenzo;17
31;M;2020;Charlie;31
9;F;2015;Eline;9
38;M;2017;Ayoub;38
6;M;2014;Thierno;6
6;M;2017;Ewan;6
15;F;2015;Amandine;15
5;F;2011;Fantine;5
8;F;2005;Stéphanie;8
5;M;2013;Cyriaque;5
7;M;2015;Mario;7
6;M;2005;Marcus;6
24;F;2016;Émilie;24
6;M;2018;Adonis;6
6;M;2019;Asser;6
6;M;2013;Wilson;6
14;F;2021;Bérénice;14
30;M;2020;Ariel;30
11;F;2015;Emmanuelle;11
68;M;2017;Baptiste;68
7;M;2014;Vladimir;7
9;F;2017;Fatim;9
8;F;2015;Andrea;41
8;F;2011;Flavie;8
33;M;2005;Théophile;33
8;M;2013;Denis;8
65;M;2015;Marius;65
86;F;2005;Margaux;86
5;M;2016;Ephraïm;5
5;F;2018;Adriana;5
6;M;2019;Assil;6
34;M;2013;Younes;34
14;F;2021;Julie;14
30;M;2020;Ousmane;30
18;M;2015;Erwan;18
6;F;2017;Camelia;6
10;M;2015;Aidan;10
59;F;2017;Fatoumata;59
7;M;2015;Anes;7
12;M;2011;Gaëtan;12
6;M;2005;Tidiane;6
10;F;2013;Domitille;10
9;F;2015;Marwa;9
49;M;2005;Marius;49
20;F;2016;Estelle;20
15;M;2018;Alexander;15
6;M;2019;Gaëtan;6
42;M;2013;Youssef;42
14;M;2021;Iyad;14
24;M;2020;Abdoulaye;24
61;F;2015;Garance;61
74;M;2017;Camille;74
9;F;2015;Aimée;9
31;F;2017;Faustine;31
9;F;2015;Annaëlle;9
6;M;2011;Haroun;6
60;M;2005;Vincent;60
24;M;2013;Elio;24
17;F;2015;Mina;17
190;F;2005;Mathilde;190
46;F;2016;Fatima;46
11;F;2018;Alexia;11
6;M;2019;Rémi;6
9;F;2014;Amani;9
13;M;2021;Cheick;13
22;M;2020;Ismael;22
8;F;2015;Georgia;8
5;F;2017;Cassandra;5
5;M;2015;Aïssa;5
5;M;2017;Felix;5
53;M;2015;Ayoub;53
25;F;2011;Hawa;25
12;M;2005;Vladimir;12
7;M;2013;Elliott;7
6;M;2015;Mohamed-Amine;6
7;M;2005;Matys;7
61;F;2016;Fatoumata;61
50;M;2018;Andrea;50
6;F;2019;Cosima;6
15;M;2014;Bastien;15
13;M;2021;Melchior;13
21;M;2020;Wassim;21
7;M;2015;Guilhem;7
5;F;2017;Cassie;5
81;F;2015;Alix;89
14;F;2017;Flore;14
10;F;2015;Baya;10
6;M;2011;Hillel;6
9;M;2005;Wissem;9
60;F;2013;Elsa;60
5;M;2015;Mohammad;5
24;M;2005;Maximilien;24
8;M;2016;Giacomo;8
15;F;2018;Ania;15
6;F;2019;Daniella;6
11;F;2014;Castille;11
12;M;2021;Alan;12
20;F;2020;Maëlys;20
5;M;2015;Haris;5
5;F;2017;Chaïma;5
18;F;2015;Aliyah;18
10;M;2017;Gary;10
83;M;2015;Côme;83
27;F;2011;Hortense;27
7;M;2006;Albert;7
5;F;2013;Faith;5
14;F;2015;Naïla;14
42;M;2005;Mehdi;42
6;F;2016;Haby;6
10;F;2018;Anissa;10
6;F;2019;Tesnim;6
8;F;2014;Cléa;8
12;M;2021;Lassana;12
19;F;2020;Célia;19
8;M;2015;Ilyès;8
131;F;2017;Charlotte;131
15;M;2015;Ambroise;15
11;F;2017;Halima;11
10;F;2015;Dalya;10
56;F;2011;Iris;56
309;M;2006;Alexandre;309
11;F;2013;Fanny;11
10;F;2015;Nayla;10
9;F;2005;Milla;9
13;F;2016;Halima;13
6;M;2018;Arslan;6
5;M;2019;Andria;5
21;F;2014;Clémentine;21
11;F;2021;Eléa;11
19;F;2020;Ysée;19
22;F;2015;Imane;22
82;M;2017;Clément;82
33;F;2015;Aminata;33
5;F;2017;Haya;5
5;M;2015;Demba;5
11;M;2011;Jérémie;11
69;F;2006;Alix;77
6;F;2013;Fiona;6
34;M;2015;Octave;34
15;F;2005;Mona;15
8;M;2016;Hamidou;8
17;M;2018;Arthus;17
5;M;2019;Jamal;5
13;M;2014;Colin;13
10;F;2021;Liora;10
18;M;2020;Éloi;18
6;F;2015;Kayla;6
9;F;2017;Daria;9
12;M;2015;Andréa;12
56;M;2017;Hector;56
6;F;2015;Djeneba;6
5;F;2011;Joanne;5
8;F;2006;Aliya;8
8;M;2013;Gaël;8
6;M;2015;Pietro;6
9;M;2005;Nathanaël;9
31;M;2016;Hamza;31
49;F;2018;Assia;49
5;M;2019;Yaya;5
11;M;2014;Dan;11
10;F;2021;Nelia;10
18;M;2020;Kayden;18
8;M;2015;Kays;8
14;F;2017;Diana;14
12;M;2015;Angelo;12
6;F;2017;Héléna;6
32;F;2015;Eden;73
5;M;2011;Josué;5
5;M;2006;Aloys;5
50;M;2013;Hector;50
6;F;2015;Rim;6
10;M;2005;Nelson;10
5;M;2016;Haron;5
29;M;2018;Aurèle;29
5;M;2019;Zayd;5
6;F;2014;Deva;6
9;F;2021;Lucile;9
18;F;2020;Fanta;18
6;F;2015;Kelya;6
6;F;2017;Djeneba;6
6;F;2015;Armance;6
9;F;2017;Hind;9
6;M;2015;Élias;6
87;F;2011;Julia;87
35;M;2006;Amaury;35
10;M;2013;Idris;10
12;F;2015;Tali;12
6;F;2005;Nine;6
55;M;2016;Hector;55
20;F;2018;Axelle;20
5;F;2019;Isée;5
8;F;2014;Divine;8
9;M;2021;Loan;9
15;M;2020;Dario;15
6;F;2015;Kendra;6
16;F;2017;Elina;16
14;F;2015;Castille;14
116;M;2017;Hugo;116
17;M;2015;Elijah;17
5;F;2011;Kadidia;5
14;F;2006;Amira;14
70;M;2013;Ismaël;70
17;F;2015;Talia;17
10;F;2005;Olga;10
10;F;2016;Jennah;10
6;F;2018;Béatrice;6
5;F;2019;Maud;5
5;M;2014;Éliott;5
8;F;2021;Miya;8
15;F;2020;Emmy;15
6;F;2015;Lehna;6
11;M;2017;Erwan;11
19;F;2015;Chiara;19
6;M;2017;Imad;6
44;F;2015;Elisa;44
5;F;2011;Keira;5
11;F;2006;Anaé;11
7;F;2013;Izia;7
5;M;2015;Tidiane;5
12;F;2005;Ornella;12
12;M;2016;Joud;12
8;M;2018;Bilel;8
5;F;2019;Milla;5
49;F;2014;Elise;49
8;F;2021;Ramata;8
14;F;2020;Tessa;14
258;M;2015;Louis;258
12;M;2017;Etienne;12
12;F;2015;Clarisse;12
119;M;2017;Isaac;119
32;F;2015;Élise;32
6;M;2011;Kelyan;6
29;F;2004;Ines;29
6;M;2013;Jed;6
92;M;2015;Timothée;92
45;M;2005;Pablo;45
27;F;2016;Justine;27
13;F;2018;Candice;13
190;M;2020;Victor;190
6;F;2014;Elyssa;6
8;M;2021;Imrân;8
13;M;2020;Darius;13
17;F;2015;Mahaut;17
6;M;2017;Eyal;6
15;F;2015;Clotilde;15
8;F;2017;Israa;8
27;F;2015;Eloïse;27
5;M;2011;Kenzy;5
5;M;2004;Ismael;5
6;M;2013;Joey;6
14;M;2015;Titouan;14
8;M;2005;Patrick;8
7;F;2016;Kadidja;7
20;M;2018;Charlie;20
149;F;2020;Léa;149
7;M;2014;Emilio;7
7;F;2021;Alisha;7
13;M;2020;Hedi;13
15;M;2015;Mahé;15
23;M;2017;Gaël;23
7;M;2015;Dario;7
15;F;2017;Izia;15
6;F;2015;Emi;6
41;M;2011;Lenny;41
8;F;2004;Katia;8
150;M;2013;Joseph;150
5;F;2015;Wendy;5
6;F;2005;Philomène;6
10;M;2016;Kassim;10
80;M;2018;Clément;80
119;F;2020;Gabrielle;119
14;M;2014;Eric;14
7;F;2021;Antonia;7
13;M;2020;Marcus;13
7;M;2015;Maher;7
20;M;2017;Gaston;20
9;F;2015;Elodie;9
12;F;2017;Janna;12
18;M;2015;Emile;18
15;M;2011;Leonardo;15
35;F;2004;Kenza;35
84;F;2013;Julia;84
6;F;2015;Zina;6
7;F;2005;Ranya;7
5;M;2016;Kays;5
27;F;2018;Colette;27
69;M;2020;Timothée;69
5;M;2014;Ezio;5
7;F;2021;Cali;7
13;F;2020;Assa;13
23;F;2015;Maïssa;23
23;M;2017;Ibrahima;23
11;M;2015;Éloi;11
6;F;2017;Johanna;6
5;M;2015;Éthan;5
32;M;2011;Léopold;32
40;M;2004;Lenny;40
7;M;2013;Lamine;7
9;F;2016;Abigail;9
132;M;2005;Rayan;132
129;M;2016;Liam;129
18;M;2018;Constantin;18
56;M;2020;Noam;56
21;F;2014;Fanta;21
7;F;2021;Haya;7
12;F;2020;Hafsa;12
5;F;2015;Matilde;5
35;M;2017;Jacques;35
8;M;2015;Emir;8
21;F;2017;Julie;21
140;F;2015;Eva;140
5;F;2011;Leticia;5
41;F;2004;Lucile;41
12;F;2013;Laure;12
7;F;2016;Albertine;7
6;F;2005;Sadio;6
6;M;2016;Lou;6
6;F;2018;Daria;6
52;M;2020;Moussa;52
6;M;2014;Gaétan;6
7;F;2021;Loïs;7
12;F;2020;Rym;12
5;M;2015;Melvyn;5
10;M;2017;Jason;10
23;F;2015;Eugénie;23
10;F;2017;Kayla;10
8;F;2015;Félicie;8
7;F;2011;Lou-Ann;7
21;F;2004;Maïa;21
10;M;2013;Leandro;10
6;M;2016;Alec;6
6;F;2005;Séphora;6
59;M;2016;Lucien;59
6;M;2018;Edmond;6
46;M;2020;Nolan;46
8;M;2014;Giacomo;8
7;F;2021;Maëlya;7
10;F;2020;Adélie;10
185;M;2015;Mohamed;185
6;M;2017;Joan;6
10;M;2015;Ewen;10
8;M;2017;Khalil;8
5;M;2015;Felix;5
5;M;2011;Lubin;5
9;F;2004;Maïssa;9
42;M;2013;Léonard;42
208;F;2016;Alice;208
39;M;2005;Solal;39
22;F;2016;Mahaut;22
6;F;2018;Éline;6
38;M;2020;Haroun;38
6;M;2014;Giulian;6
7;M;2021;Hélie;7
9;M;2020;Aksil;9
20;F;2015;Mya;20
11;M;2017;Joaquim;11
7;M;2015;Gabriele;7
6;F;2017;Laëtitia;6
5;F;2015;Fiona;5
10;F;2011;Lya;10
16;F;2004;Manel;16
